time,steps
2024-06-27 06:18:38,46
2024-06-27 06:48:38,64
2024-06-27 07:18:38,61
2024-06-27 07:48:38,35
2024-06-27 08:18:38,34
2024-06-27 08:48:38,19
2024-06-27 09:18:38,6
2024-06-27 09:48:38,62
2024-06-27 10:18:38,98
2024-06-27 10:48:38,92
2024-06-27 11:18:38,92
2024-06-27 11:48:38,56
2024-06-27 12:18:38,1
2024-06-27 12:48:38,81
2024-06-27 13:18:38,82
2024-06-27 13:48:38,8
2024-06-27 14:18:38,87
2024-06-27 14:48:38,2
2024-06-27 15:18:38,76
2024-06-27 15:48:38,16
2024-06-27 16:18:38,82
2024-06-27 16:48:38,47
2024-06-27 17:18:38,95
2024-06-27 17:48:38,77
2024-06-27 18:18:38,31
2024-06-27 18:48:38,99
2024-06-27 19:18:38,76
2024-06-27 19:48:38,13
2024-06-27 20:18:38,21
2024-06-27 20:48:38,49
2024-06-27 21:18:38,18
2024-06-27 21:48:38,74
2024-06-27 22:18:38,70
2024-06-27 22:48:38,73
2024-06-27 23:18:38,84
2024-06-27 23:48:38,11
2024-06-28 00:18:38,15
2024-06-28 00:48:38,75
2024-06-28 01:18:38,3
2024-06-28 01:48:38,72
2024-06-28 02:18:38,44
2024-06-28 02:48:38,56
2024-06-28 03:18:38,95
2024-06-28 03:48:38,95
2024-06-28 04:18:38,79
2024-06-28 04:48:38,64
2024-06-28 05:18:38,2
2024-06-28 05:48:38,0
2024-06-28 06:18:38,21
2024-06-28 06:48:38,52
2024-06-28 07:18:38,75
2024-06-28 07:48:38,95
2024-06-28 08:18:38,76
2024-06-28 08:48:38,44
2024-06-28 09:18:38,95
2024-06-28 09:48:38,23
2024-06-28 10:18:38,53
2024-06-28 10:48:38,8
2024-06-28 11:18:38,82
2024-06-28 11:48:38,29
2024-06-28 12:18:38,43
2024-06-28 12:48:38,0
2024-06-28 13:18:38,54
2024-06-28 13:48:38,65
2024-06-28 14:18:38,69
2024-06-28 14:48:38,52
2024-06-28 15:18:38,95
2024-06-28 15:48:38,93
2024-06-28 16:18:38,63
2024-06-28 16:48:38,24
2024-06-28 17:18:38,4
2024-06-28 17:48:38,90
2024-06-28 18:18:38,6
2024-06-28 18:48:38,9
2024-06-28 19:18:38,40
2024-06-28 19:48:38,16
2024-06-28 20:18:38,50
2024-06-28 20:48:38,69
2024-06-28 21:18:38,43
2024-06-28 21:48:38,50
2024-06-28 22:18:38,84
2024-06-28 22:48:38,17
2024-06-28 23:18:38,92
2024-06-28 23:48:38,73
2024-06-29 00:18:38,25
2024-06-29 00:48:38,90
2024-06-29 01:18:38,32
2024-06-29 01:48:38,78
2024-06-29 02:18:38,47
2024-06-29 02:48:38,53
2024-06-29 03:18:38,21
2024-06-29 03:48:38,98
2024-06-29 04:18:38,60
2024-06-29 04:48:38,69
2024-06-29 05:18:38,48
2024-06-29 05:48:38,42
2024-06-29 06:18:38,59
2024-06-29 06:48:38,2
2024-06-29 07:18:38,97
2024-06-29 07:48:38,54
2024-06-29 08:18:38,9
2024-06-29 08:48:38,58
2024-06-29 09:18:38,47
2024-06-29 09:48:38,74
2024-06-29 10:18:38,99
2024-06-29 10:48:38,49
2024-06-29 11:18:38,63
2024-06-29 11:48:38,95
2024-06-29 12:18:38,72
2024-06-29 12:48:38,59
2024-06-29 13:18:38,26
2024-06-29 13:48:38,84
2024-06-29 14:18:38,38
2024-06-29 14:48:38,80
2024-06-29 15:18:38,83
2024-06-29 15:48:38,10
2024-06-29 16:18:38,73
2024-06-29 16:48:38,2
2024-06-29 17:18:38,30
2024-06-29 17:48:38,17
2024-06-29 18:18:38,5
2024-06-29 18:48:38,64
2024-06-29 19:18:38,42
2024-06-29 19:48:38,5
2024-06-29 20:18:38,30
2024-06-29 20:48:38,48
2024-06-29 21:18:38,77
2024-06-29 21:48:38,83
2024-06-29 22:18:38,78
2024-06-29 22:48:38,63
2024-06-29 23:18:38,52
2024-06-29 23:48:38,69
2024-06-30 00:18:38,14
2024-06-30 00:48:38,17
2024-06-30 01:18:38,16
2024-06-30 01:48:38,4
2024-06-30 02:18:38,49
2024-06-30 02:48:38,66
2024-06-30 03:18:38,36
2024-06-30 03:48:38,45
2024-06-30 04:18:38,68
2024-06-30 04:48:38,59
2024-06-30 05:18:38,71
2024-06-30 05:48:38,62
2024-06-30 06:18:38,18
2024-06-30 06:48:38,100
2024-06-30 07:18:38,17
2024-06-30 07:48:38,24
2024-06-30 08:18:38,22
2024-06-30 08:48:38,25
2024-06-30 09:18:38,51
2024-06-30 09:48:38,97
2024-06-30 10:18:38,58
2024-06-30 10:48:38,60
2024-06-30 11:18:38,47
2024-06-30 11:48:38,42
2024-06-30 12:18:38,78
2024-06-30 12:48:38,13
2024-06-30 13:18:38,45
2024-06-30 13:48:38,59
2024-06-30 14:18:38,35
2024-06-30 14:48:38,73
2024-06-30 15:18:38,60
2024-06-30 15:48:38,99
2024-06-30 16:18:38,33
2024-06-30 16:48:38,6
2024-06-30 17:18:38,38
2024-06-30 17:48:38,96
2024-06-30 18:18:38,25
2024-06-30 18:48:38,86
2024-06-30 19:18:38,43
2024-06-30 19:48:38,63
2024-06-30 20:18:38,62
2024-06-30 20:48:38,11
2024-06-30 21:18:38,93
2024-06-30 21:48:38,90
2024-06-30 22:18:38,38
2024-06-30 22:48:38,40
2024-06-30 23:18:38,70
2024-06-30 23:48:38,99
2024-07-01 00:18:38,59
2024-07-01 00:48:38,0
2024-07-01 01:18:38,10
2024-07-01 01:48:38,84
2024-07-01 02:18:38,84
2024-07-01 02:48:38,77
2024-07-01 03:18:38,87
2024-07-01 03:48:38,58
2024-07-01 04:18:38,14
2024-07-01 04:48:38,22
2024-07-01 05:18:38,21
2024-07-01 05:48:38,21
2024-07-01 06:18:38,24
2024-07-01 06:48:38,87
2024-07-01 07:18:38,86
2024-07-01 07:48:38,2
2024-07-01 08:18:38,84
2024-07-01 08:48:38,92
2024-07-01 09:18:38,22
2024-07-01 09:48:38,79
2024-07-01 10:18:38,5
2024-07-01 10:48:38,9
2024-07-01 11:18:38,58
2024-07-01 11:48:38,9
2024-07-01 12:18:38,72
2024-07-01 12:48:38,74
2024-07-01 13:18:38,83
time,steps
2024-06-10 17:44:43,44
2024-06-10 18:14:43,62
2024-06-10 18:44:43,78
2024-06-10 19:14:43,74
2024-06-10 19:44:43,16
2024-06-10 20:14:43,40
2024-06-10 20:44:43,17
2024-06-10 21:14:43,4
2024-06-10 21:44:43,25
2024-06-10 22:14:43,36
2024-06-10 22:44:43,34
2024-06-10 23:14:43,10
2024-06-10 23:44:43,81
2024-06-11 00:14:43,30
2024-06-11 00:44:43,78
2024-06-11 01:14:43,61
2024-06-11 01:44:43,65
2024-06-11 02:14:43,51
2024-06-11 02:44:43,71
2024-06-11 03:14:43,6
2024-06-11 03:44:43,99
2024-06-11 04:14:43,57
2024-06-11 04:44:43,27
2024-06-11 05:14:43,10
2024-06-11 05:44:43,50
2024-06-11 06:14:43,7
2024-06-11 06:44:43,49
2024-06-11 07:14:43,25
2024-06-11 07:44:43,34
2024-06-11 08:14:43,77
2024-06-11 08:44:43,97
2024-06-11 09:14:43,74
2024-06-11 09:44:43,92
2024-06-11 10:14:43,67
2024-06-11 10:44:43,14
2024-06-11 11:14:43,9
2024-06-11 11:44:43,78
2024-06-11 12:14:43,37
2024-06-11 12:44:43,5
2024-06-11 13:14:43,71
2024-06-11 13:44:43,67
2024-06-11 14:14:43,61
2024-06-11 14:44:43,2
2024-06-11 15:14:43,97
2024-06-11 15:44:43,47
2024-06-11 16:14:43,55
2024-06-11 16:44:43,58
2024-06-11 17:14:43,34
2024-06-11 17:44:43,79
2024-06-11 18:14:43,72
2024-06-11 18:44:43,48
2024-06-11 19:14:43,79
2024-06-11 19:44:43,49
2024-06-11 20:14:43,31
2024-06-11 20:44:43,23
2024-06-11 21:14:43,40
2024-06-11 21:44:43,77
2024-06-11 22:14:43,15
2024-06-11 22:44:43,50
2024-06-11 23:14:43,67
2024-06-11 23:44:43,11
2024-06-12 00:14:43,12
2024-06-12 00:44:43,12
2024-06-12 01:14:43,49
2024-06-12 01:44:43,49
2024-06-12 02:14:43,64
2024-06-12 02:44:43,34
2024-06-12 03:14:43,95
2024-06-12 03:44:43,65
2024-06-12 04:14:43,20
2024-06-12 04:44:43,37
2024-06-12 05:14:43,20
2024-06-12 05:44:43,87
2024-06-12 06:14:43,93
2024-06-12 06:44:43,56
2024-06-12 07:14:43,28
2024-06-12 07:44:43,66
2024-06-12 08:14:43,18
2024-06-12 08:44:43,13
2024-06-12 09:14:43,69
2024-06-12 09:44:43,91
2024-06-12 10:14:43,54
2024-06-12 10:44:43,73
2024-06-12 11:14:43,49
2024-06-12 11:44:43,81
2024-06-12 12:14:43,17
2024-06-12 12:44:43,6
2024-06-12 13:14:43,20
2024-06-12 13:44:43,55
2024-06-12 14:14:43,100
2024-06-12 14:44:43,76
2024-06-12 15:14:43,2
2024-06-12 15:44:43,7
2024-06-12 16:14:43,40
2024-06-12 16:44:43,99
2024-06-12 17:14:43,40
2024-06-12 17:44:43,25
2024-06-12 18:14:43,61
2024-06-12 18:44:43,2
2024-06-12 19:14:43,55
2024-06-12 19:44:43,65
2024-06-12 20:14:43,20
2024-06-12 20:44:43,98
2024-06-12 21:14:43,37
2024-06-12 21:44:43,91
2024-06-12 22:14:43,89
2024-06-12 22:44:43,6
2024-06-12 23:14:43,86
2024-06-12 23:44:43,26
2024-06-13 00:14:43,97
2024-06-13 00:44:43,80
2024-06-13 01:14:43,53
2024-06-13 01:44:43,41
2024-06-13 02:14:43,2
2024-06-13 02:44:43,25
2024-06-13 03:14:43,78
2024-06-13 03:44:43,26
2024-06-13 04:14:43,67
2024-06-13 04:44:43,62
2024-06-13 05:14:43,79
2024-06-13 05:44:43,60
2024-06-13 06:14:43,4
2024-06-13 06:44:43,88
2024-06-13 07:14:43,66
2024-06-13 07:44:43,67
2024-06-13 08:14:43,62
2024-06-13 08:44:43,1
2024-06-13 09:14:43,85
2024-06-13 09:44:43,72
2024-06-13 10:14:43,55
2024-06-13 10:44:43,78
2024-06-13 11:14:43,57
2024-06-13 11:44:43,5
2024-06-13 12:14:43,2
2024-06-13 12:44:43,84
2024-06-13 13:14:43,75
2024-06-13 13:44:43,100
2024-06-13 14:14:43,18
2024-06-13 14:44:43,23
2024-06-13 15:14:43,80
2024-06-13 15:44:43,5
2024-06-13 16:14:43,9
2024-06-13 16:44:43,40
2024-06-13 17:14:43,45
2024-06-13 17:44:43,15
2024-06-13 18:14:43,57
2024-06-13 18:44:43,12
2024-06-13 19:14:43,56
2024-06-13 19:44:43,86
2024-06-13 20:14:43,98
2024-06-13 20:44:43,9
2024-06-13 21:14:43,27
2024-06-13 21:44:43,62
2024-06-13 22:14:43,73
2024-06-13 22:44:43,48
2024-06-13 23:14:43,66
2024-06-13 23:44:43,0
2024-06-14 00:14:43,50
2024-06-14 00:44:43,60
2024-06-14 01:14:43,7
2024-06-14 01:44:43,67
2024-06-14 02:14:43,14
2024-06-14 02:44:43,76
2024-06-14 03:14:43,9
2024-06-14 03:44:43,49
2024-06-14 04:14:43,32
2024-06-14 04:44:43,48
2024-06-14 05:14:43,23
2024-06-14 05:44:43,68
2024-06-14 06:14:43,81
2024-06-14 06:44:43,89
2024-06-14 07:14:43,64
2024-06-14 07:44:43,81
2024-06-14 08:14:43,69
2024-06-14 08:44:43,19
2024-06-14 09:14:43,30
2024-06-14 09:44:43,80
2024-06-14 10:14:43,57
2024-06-14 10:44:43,76
2024-06-14 11:14:43,72
2024-06-14 11:44:43,6
2024-06-14 12:14:43,71
2024-06-14 12:44:43,25
2024-06-14 13:14:43,87
2024-06-14 13:44:43,90
2024-06-14 14:14:43,68
2024-06-14 14:44:43,40
2024-06-14 15:14:43,8
2024-06-14 15:44:43,81
2024-06-14 16:14:43,36
2024-06-14 16:44:43,3
2024-06-14 17:14:43,99
2024-06-14 17:44:43,39
2024-06-14 18:14:43,50
2024-06-14 18:44:43,24
2024-06-14 19:14:43,46
2024-06-14 19:44:43,32
2024-06-14 20:14:43,86
2024-06-14 20:44:43,12
2024-06-14 21:14:43,28
2024-06-14 21:44:43,75
2024-06-14 22:14:43,84
2024-06-14 22:44:43,37
2024-06-14 23:14:43,19
2024-06-14 23:44:43,56
2024-06-15 00:14:43,29
2024-06-15 00:44:43,57
2024-06-15 01:14:43,44
2024-06-15 01:44:43,80
2024-06-15 02:14:43,15
2024-06-15 02:44:43,10
2024-06-15 03:14:43,55
2024-06-15 03:44:43,21
2024-06-15 04:14:43,19
2024-06-15 04:44:43,90
2024-06-15 05:14:43,5
2024-06-15 05:44:43,23
2024-06-15 06:14:43,56
2024-06-15 06:44:43,64
2024-06-15 07:14:43,56
2024-06-15 07:44:43,80
2024-06-15 08:14:43,59
2024-06-15 08:44:43,91
2024-06-15 09:14:43,89
2024-06-15 09:44:43,28
2024-06-15 10:14:43,50
2024-06-15 10:44:43,3
2024-06-15 11:14:43,40
2024-06-15 11:44:43,83
2024-06-15 12:14:43,14
2024-06-15 12:44:43,64
2024-06-15 13:14:43,85
2024-06-15 13:44:43,63
2024-06-15 14:14:43,47
2024-06-15 14:44:43,36
2024-06-15 15:14:43,90
2024-06-15 15:44:43,72
2024-06-15 16:14:43,61
2024-06-15 16:44:43,91
2024-06-15 17:14:43,38
2024-06-15 17:44:43,95
2024-06-15 18:14:43,48
2024-06-15 18:44:43,93
2024-06-15 19:14:43,55
2024-06-15 19:44:43,3
2024-06-15 20:14:43,68
2024-06-15 20:44:43,66
2024-06-15 21:14:43,56
2024-06-15 21:44:43,8
2024-06-15 22:14:43,31
2024-06-15 22:44:43,36
2024-06-15 23:14:43,32
2024-06-15 23:44:43,49
2024-06-16 00:14:43,48
2024-06-16 00:44:43,39
2024-06-16 01:14:43,24
2024-06-16 01:44:43,40
2024-06-16 02:14:43,82
2024-06-16 02:44:43,96
2024-06-16 03:14:43,95
2024-06-16 03:44:43,46
2024-06-16 04:14:43,99
2024-06-16 04:44:43,2
2024-06-16 05:14:43,63
2024-06-16 05:44:43,49
2024-06-16 06:14:43,56
2024-06-16 06:44:43,46
2024-06-16 07:14:43,68
2024-06-16 07:44:43,23
2024-06-16 08:14:43,59
2024-06-16 08:44:43,30
2024-06-16 09:14:43,98
2024-06-16 09:44:43,43
2024-06-16 10:14:43,60
2024-06-16 10:44:43,3
2024-06-16 11:14:43,72
2024-06-16 11:44:43,34
2024-06-16 12:14:43,41
2024-06-16 12:44:43,52
2024-06-16 13:14:43,39
2024-06-16 13:44:43,92
2024-06-16 14:14:43,24
2024-06-16 14:44:43,72
2024-06-16 15:14:43,100
2024-06-16 15:44:43,6
2024-06-16 16:14:43,33
2024-06-16 16:44:43,30
2024-06-16 17:14:43,28
2024-06-16 17:44:43,90
2024-06-16 18:14:43,31
2024-06-16 18:44:43,78
2024-06-16 19:14:43,46
2024-06-16 19:44:43,66
2024-06-16 20:14:43,75
2024-06-16 20:44:43,57
2024-06-16 21:14:43,39
2024-06-16 21:44:43,74
2024-06-16 22:14:43,8
2024-06-16 22:44:43,14
2024-06-16 23:14:43,97
2024-06-16 23:44:43,80
2024-06-17 00:14:43,81
2024-06-17 00:44:43,0
2024-06-17 01:14:43,7
2024-06-17 01:44:43,3
2024-06-17 02:14:43,92
2024-06-17 02:44:43,29
2024-06-17 03:14:43,4
2024-06-17 03:44:43,42
2024-06-17 04:14:43,20
2024-06-17 04:44:43,54
2024-06-17 05:14:43,87
2024-06-17 05:44:43,5
2024-06-17 06:14:43,56
2024-06-17 06:44:43,50
2024-06-17 07:14:43,26
2024-06-17 07:44:43,37
2024-06-17 08:14:43,3
2024-06-17 08:44:43,34
2024-06-17 09:14:43,98
2024-06-17 09:44:43,38
2024-06-17 10:14:43,20
2024-06-17 10:44:43,57
2024-06-17 11:14:43,22
2024-06-17 11:44:43,64
2024-06-17 12:14:43,48
2024-06-17 12:44:43,84
2024-06-17 13:14:43,89
2024-06-17 13:44:43,8
2024-06-17 14:14:43,46
2024-06-17 14:44:43,2
2024-06-17 15:14:43,15
2024-06-17 15:44:43,82
2024-06-17 16:14:43,56
2024-06-17 16:44:43,80
2024-06-17 17:14:43,20
2024-06-17 17:44:43,73
2024-06-17 18:14:43,13
2024-06-17 18:44:43,17
2024-06-17 19:14:43,24
2024-06-17 19:44:43,61
2024-06-17 20:14:43,94
2024-06-17 20:44:43,44
2024-06-17 21:14:43,55
2024-06-17 21:44:43,16
2024-06-17 22:14:43,0
2024-06-17 22:44:43,55
2024-06-17 23:14:43,77
2024-06-17 23:44:43,80
2024-06-18 00:14:43,67
2024-06-18 00:44:43,24
2024-06-18 01:14:43,37
2024-06-18 01:44:43,55
2024-06-18 02:14:43,100
2024-06-18 02:44:43,56
2024-06-18 03:14:43,41
2024-06-18 03:44:43,61
2024-06-18 04:14:43,55
2024-06-18 04:44:43,82
2024-06-18 05:14:43,21
2024-06-18 05:44:43,70
2024-06-18 06:14:43,14
2024-06-18 06:44:43,64
2024-06-18 07:14:43,87
2024-06-18 07:44:43,89
2024-06-18 08:14:43,12
2024-06-18 08:44:43,20
2024-06-18 09:14:43,60
2024-06-18 09:44:43,82
2024-06-18 10:14:43,6
2024-06-18 10:44:43,100
2024-06-18 11:14:43,74
2024-06-18 11:44:43,47
2024-06-18 12:14:43,19
2024-06-18 12:44:43,80
2024-06-18 13:14:43,48
2024-06-18 13:44:43,50
2024-06-18 14:14:43,96
2024-06-18 14:44:43,5
2024-06-18 15:14:43,38
2024-06-18 15:44:43,27
2024-06-18 16:14:43,17
2024-06-18 16:44:43,13
2024-06-18 17:14:43,37
2024-06-18 17:44:43,10
2024-06-18 18:14:43,69
2024-06-18 18:44:43,75
2024-06-18 19:14:43,9
2024-06-18 19:44:43,22
2024-06-18 20:14:43,73
2024-06-18 20:44:43,92
2024-06-18 21:14:43,49
2024-06-18 21:44:43,91
2024-06-18 22:14:43,89
2024-06-18 22:44:43,15
2024-06-18 23:14:43,5
2024-06-18 23:44:43,58
2024-06-19 00:14:43,71
2024-06-19 00:44:43,85
2024-06-19 01:14:43,96
2024-06-19 01:44:43,71
2024-06-19 02:14:43,81
2024-06-19 02:44:43,3
2024-06-19 03:14:43,16
2024-06-19 03:44:43,94
2024-06-19 04:14:43,6
2024-06-19 04:44:43,18
2024-06-19 05:14:43,8
2024-06-19 05:44:43,34
2024-06-19 06:14:43,79
2024-06-19 06:44:43,1
2024-06-19 07:14:43,72
2024-06-19 07:44:43,95
2024-06-19 08:14:43,35
2024-06-19 08:44:43,81
2024-06-19 09:14:43,39
2024-06-19 09:44:43,35
2024-06-19 10:14:43,26
2024-06-19 10:44:43,100
2024-06-19 11:14:43,57
2024-06-19 11:44:43,37
2024-06-19 12:14:43,44
2024-06-19 12:44:43,80
2024-06-19 13:14:43,77
2024-06-19 13:44:43,28
2024-06-19 14:14:43,27
2024-06-19 14:44:43,71
2024-06-19 15:14:43,49
2024-06-19 15:44:43,80
2024-06-19 16:14:43,38
2024-06-19 16:44:43,76
2024-06-19 17:14:43,54
2024-06-19 17:44:43,53
2024-06-19 18:14:43,47
2024-06-19 18:44:43,42
2024-06-19 19:14:43,68
2024-06-19 19:44:43,33
2024-06-19 20:14:43,11
2024-06-19 20:44:43,61
2024-06-19 21:14:43,5
2024-06-19 21:44:43,91
2024-06-19 22:14:43,90
2024-06-19 22:44:43,7
2024-06-19 23:14:43,87
2024-06-19 23:44:43,69
2024-06-20 00:14:43,14
2024-06-20 00:44:43,35
2024-06-20 01:14:43,12
2024-06-20 01:44:43,47
2024-06-20 02:14:43,65
2024-06-20 02:44:43,4
2024-06-20 03:14:43,48
2024-06-20 03:44:43,90
2024-06-20 04:14:43,81
2024-06-20 04:44:43,67
2024-06-20 05:14:43,25
2024-06-20 05:44:43,73
2024-06-20 06:14:43,71
2024-06-20 06:44:43,30
2024-06-20 07:14:43,31
2024-06-20 07:44:43,41
2024-06-20 08:14:43,97
2024-06-20 08:44:43,28
2024-06-20 09:14:43,88
2024-06-20 09:44:43,59
2024-06-20 10:14:43,16
2024-06-20 10:44:43,39
2024-06-20 11:14:43,73
2024-06-20 11:44:43,17
2024-06-20 12:14:43,56
2024-06-20 12:44:43,70
2024-06-20 13:14:43,97
2024-06-20 13:44:43,38
2024-06-20 14:14:43,45
2024-06-20 14:44:43,53
2024-06-20 15:14:43,22
2024-06-20 15:44:43,3
2024-06-20 16:14:43,3
2024-06-20 16:44:43,98
2024-06-20 17:14:43,5
2024-06-20 17:44:43,55
2024-06-20 18:14:43,42
2024-06-20 18:44:43,92
2024-06-20 19:14:43,41
2024-06-20 19:44:43,94
2024-06-20 20:14:43,11
2024-06-20 20:44:43,74
2024-06-20 21:14:43,83
2024-06-20 21:44:43,32
2024-06-20 22:14:43,24
2024-06-20 22:44:43,34
2024-06-20 23:14:43,25
2024-06-20 23:44:43,22
2024-06-21 00:14:43,78
2024-06-21 00:44:43,30
2024-06-21 01:14:43,18
2024-06-21 01:44:43,33
2024-06-21 02:14:43,61
2024-06-21 02:44:43,49
2024-06-21 03:14:43,73
2024-06-21 03:44:43,100
2024-06-21 04:14:43,35
2024-06-21 04:44:43,19
2024-06-21 05:14:43,43
2024-06-21 05:44:43,80
2024-06-21 06:14:43,63
2024-06-21 06:44:43,19
2024-06-21 07:14:43,12
2024-06-21 07:44:43,28
2024-06-21 08:14:43,96
2024-06-21 08:44:43,38
2024-06-21 09:14:43,80
2024-06-21 09:44:43,5
2024-06-21 10:14:43,85
2024-06-21 10:44:43,82
2024-06-21 11:14:43,95
2024-06-21 11:44:43,54
2024-06-21 12:14:43,31
2024-06-21 12:44:43,1
2024-06-21 13:14:43,95
2024-06-21 13:44:43,67
2024-06-21 14:14:43,67
2024-06-21 14:44:43,75
2024-06-21 15:14:43,79
2024-06-21 15:44:43,31
2024-06-21 16:14:43,2
2024-06-21 16:44:43,57
2024-06-21 17:14:43,23
2024-06-21 17:44:43,66
2024-06-21 18:14:43,1
2024-06-21 18:44:43,98
2024-06-21 19:14:43,2
2024-06-21 19:44:43,88
2024-06-21 20:14:43,79
2024-06-21 20:44:43,54
2024-06-21 21:14:43,5
2024-06-21 21:44:43,90
2024-06-21 22:14:43,29
2024-06-21 22:44:43,77
2024-06-21 23:14:43,30
2024-06-21 23:44:43,37
2024-06-22 00:14:43,18
2024-06-22 00:44:43,7
2024-06-22 01:14:43,52
2024-06-22 01:44:43,17
2024-06-22 02:14:43,38
2024-06-22 02:44:43,78
2024-06-22 03:14:43,82
2024-06-22 03:44:43,41
2024-06-22 04:14:43,21
2024-06-22 04:44:43,98
2024-06-22 05:14:43,81
2024-06-22 05:44:43,75
2024-06-22 06:14:43,66
2024-06-22 06:44:43,10
2024-06-22 07:14:43,61
2024-06-22 07:44:43,35
2024-06-22 08:14:43,91
2024-06-22 08:44:43,21
2024-06-22 09:14:43,59
2024-06-22 09:44:43,40
2024-06-22 10:14:43,70
2024-06-22 10:44:43,99
2024-06-22 11:14:43,73
2024-06-22 11:44:43,73
2024-06-22 12:14:43,9
2024-06-22 12:44:43,18
2024-06-22 13:14:43,92
2024-06-22 13:44:43,42
2024-06-22 14:14:43,42
2024-06-22 14:44:43,18
2024-06-22 15:14:43,7
2024-06-22 15:44:43,9
2024-06-22 16:14:43,84
2024-06-22 16:44:43,31
2024-06-22 17:14:43,80
2024-06-22 17:44:43,41
2024-06-22 18:14:43,40
2024-06-22 18:44:43,78
2024-06-22 19:14:43,72
2024-06-22 19:44:43,60
2024-06-22 20:14:43,35
2024-06-22 20:44:43,20
2024-06-22 21:14:43,100
2024-06-22 21:44:43,4
2024-06-22 22:14:43,36
2024-06-22 22:44:43,86
2024-06-22 23:14:43,87
2024-06-22 23:44:43,4
2024-06-23 00:14:43,4
2024-06-23 00:44:43,76
2024-06-23 01:14:43,69
2024-06-23 01:44:43,88
2024-06-23 02:14:43,38
2024-06-23 02:44:43,92
2024-06-23 03:14:43,15
2024-06-23 03:44:43,77
2024-06-23 04:14:43,6
2024-06-23 04:44:43,21
2024-06-23 05:14:43,24
2024-06-23 05:44:43,74
2024-06-23 06:14:43,26
2024-06-23 06:44:43,42
2024-06-23 07:14:43,21
2024-06-23 07:44:43,53
2024-06-23 08:14:43,62
2024-06-23 08:44:43,47
2024-06-23 09:14:43,39
2024-06-23 09:44:43,95
2024-06-23 10:14:43,47
2024-06-23 10:44:43,58
2024-06-23 11:14:43,24
2024-06-23 11:44:43,64
2024-06-23 12:14:43,48
2024-06-23 12:44:43,84
2024-06-23 13:14:43,32
2024-06-23 13:44:43,93
2024-06-23 14:14:43,65
2024-06-23 14:44:43,100
2024-06-23 15:14:43,12
2024-06-23 15:44:43,72
2024-06-23 16:14:43,49
2024-06-23 16:44:43,16
2024-06-23 17:14:43,95
2024-06-23 17:44:43,53
2024-06-23 18:14:43,33
2024-06-23 18:44:43,36
2024-06-23 19:14:43,61
2024-06-23 19:44:43,64
2024-06-23 20:14:43,16
2024-06-23 20:44:43,2
2024-06-23 21:14:43,26
2024-06-23 21:44:43,12
2024-06-23 22:14:43,2
2024-06-23 22:44:43,29
2024-06-23 23:14:43,99
2024-06-23 23:44:43,84
2024-06-24 00:14:43,88
2024-06-24 00:44:43,60
2024-06-24 01:14:43,44
2024-06-24 01:44:43,33
2024-06-24 02:14:43,6
2024-06-24 02:44:43,7
2024-06-24 03:14:43,60
2024-06-24 03:44:43,76
2024-06-24 04:14:43,46
2024-06-24 04:44:43,15
2024-06-24 05:14:43,96
2024-06-24 05:44:43,28
2024-06-24 06:14:43,87
2024-06-24 06:44:43,34
2024-06-24 07:14:43,53
2024-06-24 07:44:43,44
2024-06-24 08:14:43,16
2024-06-24 08:44:43,65
2024-06-24 09:14:43,52
2024-06-24 09:44:43,42
2024-06-24 10:14:43,98
2024-06-24 10:44:43,31
2024-06-24 11:14:43,89
2024-06-24 11:44:43,59
2024-06-24 12:14:43,74
2024-06-24 12:44:43,100
2024-06-24 13:14:43,72
2024-06-24 13:44:43,17
2024-06-24 14:14:43,31
2024-06-24 14:44:43,45
2024-06-24 15:14:43,29
2024-06-24 15:44:43,58
2024-06-24 16:14:43,16
2024-06-24 16:44:43,13
2024-06-24 17:14:43,24
2024-06-24 17:44:43,53
2024-06-24 18:14:43,30
2024-06-24 18:44:43,17
2024-06-24 19:14:43,53
2024-06-24 19:44:43,48
2024-06-24 20:14:43,66
2024-06-24 20:44:43,76
2024-06-24 21:14:43,49
2024-06-24 21:44:43,97
2024-06-24 22:14:43,45
2024-06-24 22:44:43,11
2024-06-24 23:14:43,76
2024-06-24 23:44:43,45
2024-06-25 00:14:43,31
2024-06-25 00:44:43,16
2024-06-25 01:14:43,29
2024-06-25 01:44:43,57
2024-06-25 02:14:43,96
2024-06-25 02:44:43,78
2024-06-25 03:14:43,99
2024-06-25 03:44:43,3
2024-06-25 04:14:43,37
2024-06-25 04:44:43,73
2024-06-25 05:14:43,72
2024-06-25 05:44:43,47
2024-06-25 06:14:43,52
2024-06-25 06:44:43,10
2024-06-25 07:14:43,4
2024-06-25 07:44:43,3
2024-06-25 08:14:43,64
2024-06-25 08:44:43,88
2024-06-25 09:14:43,30
2024-06-25 09:44:43,93
2024-06-25 10:14:43,86
2024-06-25 10:44:43,40
2024-06-25 11:14:43,68
2024-06-25 11:44:43,14
2024-06-25 12:14:43,77
2024-06-25 12:44:43,66
2024-06-25 13:14:43,100
2024-06-25 13:44:43,12
2024-06-25 14:14:43,45
2024-06-25 14:44:43,86
2024-06-25 15:14:43,27
2024-06-25 15:44:43,30
2024-06-25 16:14:43,79
2024-06-25 16:44:43,100
2024-06-25 17:14:43,46
2024-06-25 17:44:43,40
2024-06-25 18:14:43,55
2024-06-25 18:44:43,92
2024-06-25 19:14:43,85
2024-06-25 19:44:43,88
